0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.180000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.779996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.020000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.520000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.160000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.360000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.620000,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.360000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.819999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.360000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.919999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,2.919999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,3.019999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,3.019999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,3.019999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,3.019999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,3.019999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,3.019999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,3.019999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
0.350000,-0.290000,0.320000,
0.060000,-0.280000,3.019999,
0.170000,0.370000,0.040000,

-0.600000,6.879996,-0.120000,
2.570000,-0.470000,-0.560000,
0.380000,0.150000,-0.180000,
0.330000,0.060000,0.060000,
0.420000,0.070000,0.470000,
0.220000,-0.170000,0.060000,
0.160000,0.130000,0.280000,
